2025-12-22 14:08:01.236 | INFO     | ws_session:open:25 - request_id: 96ffcc26-3668-4059-98da-1cfdfbaad381 connect success
2025-12-22 14:12:00.437 | INFO     | ws_session:on_close:57 - request_id: 96ffcc26-3668-4059-98da-1cfdfbaad381, on_close
2025-12-22 14:12:01.369 | INFO     | ws_session:open:25 - request_id: 588fa221-7881-4329-9626-f23396f3c818 connect success
2025-12-22 14:12:05.453 | INFO     | ws_session:on_close:57 - request_id: 588fa221-7881-4329-9626-f23396f3c818, on_close
2025-12-22 14:12:06.343 | INFO     | ws_session:open:25 - request_id: 62dcaefb-2428-4a03-b4d6-1c03b19d7a91 connect success
2025-12-22 14:12:07.773 | INFO     | ws_session:on_close:57 - request_id: 62dcaefb-2428-4a03-b4d6-1c03b19d7a91, on_close
2025-12-22 14:12:08.532 | INFO     | ws_session:open:25 - request_id: 8be424b1-af13-46f4-ae94-d720939d076c connect success
2025-12-22 14:14:00.577 | INFO     | ws_session:on_close:57 - request_id: 8be424b1-af13-46f4-ae94-d720939d076c, on_close
2025-12-22 14:14:01.444 | INFO     | ws_session:open:25 - request_id: 2f4df8a3-c92c-4f51-9eb1-55ab3f618bd9 connect success
2025-12-22 14:14:28.681 | INFO     | ws_session:on_close:57 - request_id: 2f4df8a3-c92c-4f51-9eb1-55ab3f618bd9, on_close
2025-12-22 14:14:29.433 | INFO     | ws_session:open:25 - request_id: 8a3b0fcb-020c-44b8-bc9c-77067060a048 connect success
2025-12-22 14:14:55.523 | INFO     | ws_session:on_close:57 - request_id: 8a3b0fcb-020c-44b8-bc9c-77067060a048, on_close
2025-12-22 14:14:56.253 | INFO     | ws_session:open:25 - request_id: 18fb66b8-2841-437b-965d-5c6906006719 connect success
2025-12-22 14:16:47.216 | INFO     | ws_session:on_close:57 - request_id: 18fb66b8-2841-437b-965d-5c6906006719, on_close
2025-12-22 14:16:47.958 | INFO     | ws_session:open:25 - request_id: 8ec51db9-5d4f-4189-bda1-7e0e065d21d5 connect success
2025-12-22 14:17:30.547 | INFO     | ws_session:on_close:57 - request_id: 8ec51db9-5d4f-4189-bda1-7e0e065d21d5, on_close
2025-12-22 14:17:31.345 | INFO     | ws_session:open:25 - request_id: 5f2570e7-b25d-4000-bee5-e9849d30a823 connect success
2025-12-22 14:23:22.585 | INFO     | ws_session:on_close:57 - request_id: 5f2570e7-b25d-4000-bee5-e9849d30a823, on_close
2025-12-22 14:23:23.392 | INFO     | ws_session:open:25 - request_id: 757af6f8-0628-493b-a875-99be04943e70 connect success
2025-12-22 15:10:04.789 | INFO     | ws_session:on_close:57 - request_id: 757af6f8-0628-493b-a875-99be04943e70, on_close
2025-12-22 15:10:05.626 | INFO     | ws_session:open:25 - request_id: 5b19f2e3-2ad6-4e3b-a030-1d5c042478d3 connect success
2025-12-22 16:09:06.521 | INFO     | ws_session:on_close:57 - request_id: 5b19f2e3-2ad6-4e3b-a030-1d5c042478d3, on_close
2025-12-22 16:09:07.320 | INFO     | ws_session:open:25 - request_id: 1ff192e6-61c5-49ad-9848-0eff01b095ed connect success
2025-12-22 16:12:36.746 | INFO     | ws_session:on_close:57 - request_id: 1ff192e6-61c5-49ad-9848-0eff01b095ed, on_close
2025-12-22 16:12:37.732 | INFO     | ws_session:open:25 - request_id: f00b04bb-fd41-400b-ba63-edc10ab54d8f connect success
2025-12-22 16:20:04.144 | INFO     | ws_session:on_close:57 - request_id: f00b04bb-fd41-400b-ba63-edc10ab54d8f, on_close
2025-12-22 16:20:04.867 | INFO     | ws_session:open:25 - request_id: 41eda6a9-3268-4a72-af59-8b8bd1b41dea connect success
2025-12-22 16:25:12.179 | INFO     | ws_session:on_close:57 - request_id: 41eda6a9-3268-4a72-af59-8b8bd1b41dea, on_close
2025-12-22 16:25:12.950 | INFO     | ws_session:open:25 - request_id: 6875b238-bac8-4ca4-ae99-f7bf450294f6 connect success
2025-12-22 16:28:30.025 | INFO     | ws_session:on_close:57 - request_id: 6875b238-bac8-4ca4-ae99-f7bf450294f6, on_close
2025-12-22 16:28:30.912 | INFO     | ws_session:open:25 - request_id: 90a6289d-bc5f-4f7a-9ba9-fe53ae8ab946 connect success
2025-12-22 16:30:57.228 | INFO     | ws_session:on_close:57 - request_id: 90a6289d-bc5f-4f7a-9ba9-fe53ae8ab946, on_close
2025-12-22 16:30:58.172 | INFO     | ws_session:open:25 - request_id: e2178755-6a9b-4abc-8114-b61907985c5f connect success
2025-12-22 16:32:24.379 | INFO     | ws_session:on_close:57 - request_id: e2178755-6a9b-4abc-8114-b61907985c5f, on_close
2025-12-22 16:32:25.263 | INFO     | ws_session:open:25 - request_id: 16c6cd85-bb66-4c4b-ba16-9eb178cbe3f4 connect success
2025-12-22 16:38:19.053 | INFO     | ws_session:on_close:57 - request_id: 16c6cd85-bb66-4c4b-ba16-9eb178cbe3f4, on_close
2025-12-22 16:38:19.988 | INFO     | ws_session:open:25 - request_id: 31de73ac-e287-4b30-b0b7-04b75ab60f4a connect success
2025-12-22 16:39:41.800 | INFO     | ws_session:on_close:57 - request_id: 31de73ac-e287-4b30-b0b7-04b75ab60f4a, on_close
2025-12-22 16:39:42.635 | INFO     | ws_session:open:25 - request_id: 3bc133d3-952a-4832-bba8-12eb77ba5118 connect success
2025-12-22 16:40:10.422 | INFO     | ws_session:on_close:57 - request_id: 3bc133d3-952a-4832-bba8-12eb77ba5118, on_close
2025-12-22 16:40:11.226 | INFO     | ws_session:open:25 - request_id: 5a0d0cc2-a43f-455a-8894-93e0a3ece43d connect success
2025-12-22 17:00:36.202 | INFO     | ws_session:on_close:57 - request_id: 5a0d0cc2-a43f-455a-8894-93e0a3ece43d, on_close
2025-12-22 17:00:37.236 | INFO     | ws_session:open:25 - request_id: 437db78a-042d-46ce-8dfb-c55ff4768c4d connect success
2025-12-22 17:00:40.811 | INFO     | ws_session:on_close:57 - request_id: 437db78a-042d-46ce-8dfb-c55ff4768c4d, on_close
2025-12-22 17:00:41.679 | INFO     | ws_session:open:25 - request_id: aeea0c49-15e0-4a07-82f1-26a50e642a5b connect success
2025-12-22 17:02:38.233 | INFO     | ws_session:on_close:57 - request_id: aeea0c49-15e0-4a07-82f1-26a50e642a5b, on_close
2025-12-22 17:02:38.983 | INFO     | ws_session:open:25 - request_id: 8b348f01-9235-4cd6-9379-d4fb055a2e93 connect success
2025-12-22 17:06:26.076 | INFO     | ws_session:on_close:57 - request_id: 8b348f01-9235-4cd6-9379-d4fb055a2e93, on_close
2025-12-22 17:06:26.923 | INFO     | ws_session:open:25 - request_id: 0754d5e8-2a71-47f7-ab7b-5eb593a59ba5 connect success
2025-12-22 17:08:38.602 | INFO     | ws_session:on_close:57 - request_id: 0754d5e8-2a71-47f7-ab7b-5eb593a59ba5, on_close
2025-12-22 17:08:39.440 | INFO     | ws_session:open:25 - request_id: 30e43293-c32b-4154-a24a-8aea6c59b913 connect success
2025-12-22 17:15:51.822 | INFO     | ws_session:on_close:57 - request_id: 30e43293-c32b-4154-a24a-8aea6c59b913, on_close
2025-12-22 17:15:52.678 | INFO     | ws_session:open:25 - request_id: a81484af-a39e-4c7d-89e5-d87a646d82a5 connect success
2025-12-22 17:23:09.099 | INFO     | ws_session:on_close:57 - request_id: a81484af-a39e-4c7d-89e5-d87a646d82a5, on_close
2025-12-22 17:23:09.964 | INFO     | ws_session:open:25 - request_id: c0f14cc6-60f8-402d-a95c-c20c1ab6932e connect success
2025-12-22 17:38:02.605 | INFO     | ws_session:on_close:57 - request_id: c0f14cc6-60f8-402d-a95c-c20c1ab6932e, on_close
2025-12-22 17:38:03.476 | INFO     | ws_session:open:25 - request_id: cbce77de-0c11-44a6-a77e-72161b0cd7f6 connect success
2025-12-22 17:38:03.505 | INFO     | ws_session:on_close:57 - request_id: cbce77de-0c11-44a6-a77e-72161b0cd7f6, on_close
2025-12-22 17:38:04.222 | INFO     | ws_session:open:25 - request_id: 2aa13c35-4814-4cd8-8c19-ba946693324d connect success
2025-12-22 17:43:39.936 | INFO     | ws_session:on_close:57 - request_id: 2aa13c35-4814-4cd8-8c19-ba946693324d, on_close
2025-12-22 17:43:40.670 | INFO     | ws_session:open:25 - request_id: 5fee562c-1e7b-49dc-a5f2-585bd258f72d connect success
2025-12-22 17:53:03.590 | INFO     | ws_session:on_close:57 - request_id: 5fee562c-1e7b-49dc-a5f2-585bd258f72d, on_close
2025-12-22 17:53:04.531 | INFO     | ws_session:open:25 - request_id: c1d00989-5f16-446a-8911-f7f5642fbebf connect success
2025-12-22 18:17:54.882 | INFO     | ws_session:on_close:57 - request_id: c1d00989-5f16-446a-8911-f7f5642fbebf, on_close
2025-12-22 18:17:55.786 | INFO     | ws_session:open:25 - request_id: d7532cdc-b037-4670-affb-73820387bac0 connect success
2025-12-22 18:23:07.517 | INFO     | ws_session:on_close:57 - request_id: d7532cdc-b037-4670-affb-73820387bac0, on_close
2025-12-22 18:23:08.429 | INFO     | ws_session:open:25 - request_id: 300d1502-2e4b-4d38-bf67-bc09b7238d8d connect success
2025-12-22 18:23:13.710 | INFO     | ws_session:on_close:57 - request_id: 300d1502-2e4b-4d38-bf67-bc09b7238d8d, on_close
2025-12-22 18:23:14.496 | INFO     | ws_session:open:25 - request_id: 6b1840fe-54d5-4c9e-b95b-7abb491bda45 connect success
2025-12-22 18:23:40.323 | INFO     | ws_session:on_close:57 - request_id: 6b1840fe-54d5-4c9e-b95b-7abb491bda45, on_close
2025-12-22 18:23:41.134 | INFO     | ws_session:open:25 - request_id: 5c743ca0-c555-42ce-a6d3-360fe0dda774 connect success
2025-12-22 18:25:23.328 | INFO     | ws_session:on_close:57 - request_id: 5c743ca0-c555-42ce-a6d3-360fe0dda774, on_close
2025-12-22 18:25:24.140 | INFO     | ws_session:open:25 - request_id: 461422c6-3d43-4978-aa39-bb6e4358abec connect success
2025-12-22 18:26:53.557 | INFO     | ws_session:open:25 - request_id: 6314e87e-f45c-41c2-b8fc-be2b38f31737 connect success
2025-12-22 18:30:39.717 | INFO     | ws_session:open:25 - request_id: eb16778a-38a3-4fbb-8a4f-85a3eeefe165 connect success
2025-12-22 18:31:50.203 | INFO     | ws_session:on_close:57 - request_id: 461422c6-3d43-4978-aa39-bb6e4358abec, on_close
2025-12-22 18:31:51.169 | INFO     | ws_session:open:25 - request_id: c7b17026-5244-4ac8-a3c6-330d4a305fd0 connect success
2025-12-22 18:38:27.100 | INFO     | ws_session:on_close:57 - request_id: c7b17026-5244-4ac8-a3c6-330d4a305fd0, on_close
2025-12-22 18:38:27.971 | INFO     | ws_session:open:25 - request_id: d243ee3e-2095-474d-8b60-db75a1632369 connect success
2025-12-22 18:39:28.345 | INFO     | ws_session:on_close:57 - request_id: d243ee3e-2095-474d-8b60-db75a1632369, on_close
2025-12-22 18:39:29.157 | INFO     | ws_session:open:25 - request_id: b3b754de-6d27-4c15-a6ce-944a116eca69 connect success
2025-12-22 18:39:58.072 | INFO     | ws_session:on_close:57 - request_id: b3b754de-6d27-4c15-a6ce-944a116eca69, on_close
2025-12-22 18:39:58.082 | INFO     | ws_session:on_close:57 - request_id: eb16778a-38a3-4fbb-8a4f-85a3eeefe165, on_close
2025-12-22 18:39:58.087 | INFO     | ws_session:on_close:57 - request_id: 6314e87e-f45c-41c2-b8fc-be2b38f31737, on_close
2025-12-22 18:39:58.911 | INFO     | ws_session:open:25 - request_id: abfc97b6-9a19-4754-b9f3-5d8955f0013a connect success
2025-12-22 18:39:59.474 | INFO     | ws_session:open:25 - request_id: fe1472d7-1d0e-4dbe-a5a6-8aff42e86348 connect success
2025-12-22 18:40:14.312 | INFO     | ws_session:on_close:57 - request_id: fe1472d7-1d0e-4dbe-a5a6-8aff42e86348, on_close
2025-12-22 18:40:15.199 | INFO     | ws_session:open:25 - request_id: ad1fc45f-bee8-4895-9482-91d83bf44ea0 connect success
2025-12-22 18:41:57.644 | INFO     | ws_session:on_close:57 - request_id: ad1fc45f-bee8-4895-9482-91d83bf44ea0, on_close
2025-12-22 18:41:58.391 | INFO     | ws_session:open:25 - request_id: cd13b026-774d-45e0-80b0-0ef6fa505d77 connect success
2025-12-22 18:45:16.940 | INFO     | ws_session:on_close:57 - request_id: cd13b026-774d-45e0-80b0-0ef6fa505d77, on_close
2025-12-22 18:45:17.001 | INFO     | ws_session:on_close:57 - request_id: abfc97b6-9a19-4754-b9f3-5d8955f0013a, on_close
2025-12-22 18:45:17.825 | INFO     | ws_session:open:25 - request_id: 9e121e6a-36ec-4775-82aa-9eb9689b178a connect success
2025-12-22 18:45:18.515 | INFO     | ws_session:open:25 - request_id: 23ec0d4f-a8fc-4396-b916-28118bcb83d4 connect success
2025-12-22 18:45:19.239 | INFO     | ws_session:on_close:57 - request_id: 23ec0d4f-a8fc-4396-b916-28118bcb83d4, on_close
2025-12-22 18:45:20.132 | INFO     | ws_session:open:25 - request_id: c01e2ef9-cfa1-4692-96c3-7991d68b9391 connect success
2025-12-22 18:47:20.193 | INFO     | ws_session:on_close:57 - request_id: c01e2ef9-cfa1-4692-96c3-7991d68b9391, on_close
2025-12-22 18:47:20.204 | INFO     | ws_session:on_close:57 - request_id: 9e121e6a-36ec-4775-82aa-9eb9689b178a, on_close
2025-12-22 18:47:21.104 | INFO     | ws_session:open:25 - request_id: c050de69-ed3a-489e-8ad9-bd5c659a6074 connect success
2025-12-22 18:47:21.849 | INFO     | ws_session:open:25 - request_id: b6c08dfd-abd6-47a4-bc2b-e06582af8ec8 connect success
2025-12-22 18:49:22.051 | INFO     | ws_session:on_close:57 - request_id: b6c08dfd-abd6-47a4-bc2b-e06582af8ec8, on_close
2025-12-22 18:49:22.885 | INFO     | ws_session:open:25 - request_id: 51660c20-7759-4e0b-a4b1-97aa0c17e713 connect success
2025-12-22 18:49:32.926 | INFO     | ws_session:on_close:57 - request_id: 51660c20-7759-4e0b-a4b1-97aa0c17e713, on_close
2025-12-22 18:50:43.099 | INFO     | ws_session:on_close:57 - request_id: c050de69-ed3a-489e-8ad9-bd5c659a6074, on_close
2025-12-22 18:50:43.748 | INFO     | ws_session:open:25 - request_id: b56c6884-d8a8-49e2-b9fa-ce3807dc268b connect success
2025-12-22 18:50:50.457 | INFO     | ws_session:open:25 - request_id: 9f699111-5973-4ca0-8324-996189ddd67b connect success
2025-12-22 18:51:56.278 | ERROR    | exam:process_question:327 - Error processing question 0: '>=' not supported between instances of 'str' and 'int'
2025-12-22 18:51:56.279 | ERROR    | exam:process_question:327 - Error processing question 1: '>=' not supported between instances of 'str' and 'int'
2025-12-22 18:51:56.279 | ERROR    | exam:process_question:327 - Error processing question 2: '>=' not supported between instances of 'str' and 'int'
2025-12-22 18:51:56.280 | ERROR    | exam:process_question:327 - Error processing question 3: '>=' not supported between instances of 'str' and 'int'
2025-12-22 18:51:56.280 | ERROR    | exam:process_question:327 - Error processing question 4: '>=' not supported between instances of 'str' and 'int'
2025-12-22 18:51:56.280 | ERROR    | exam:process_question:327 - Error processing question 5: '>=' not supported between instances of 'str' and 'int'
2025-12-22 18:51:56.280 | ERROR    | exam:process_question:327 - Error processing question 6: '>=' not supported between instances of 'str' and 'int'
2025-12-22 18:51:56.280 | ERROR    | exam:process_question:327 - Error processing question 7: '>=' not supported between instances of 'str' and 'int'
2025-12-22 18:51:56.280 | ERROR    | exam:process_question:327 - Error processing question 8: '>=' not supported between instances of 'str' and 'int'
2025-12-22 18:51:56.280 | ERROR    | exam:process_question:327 - Error processing question 9: '>=' not supported between instances of 'str' and 'int'
2025-12-22 18:57:25.303 | INFO     | ws_session:on_close:57 - request_id: 9f699111-5973-4ca0-8324-996189ddd67b, on_close
2025-12-22 19:00:33.711 | INFO     | ws_session:open:25 - request_id: d1889a06-a5de-4d96-a39e-237b282f777f connect success
2025-12-22 19:17:49.685 | INFO     | ws_session:on_close:57 - request_id: d1889a06-a5de-4d96-a39e-237b282f777f, on_close
2025-12-22 19:17:50.710 | INFO     | ws_session:open:25 - request_id: fc396e24-4054-434c-a4f1-f491171b86ac connect success
2025-12-22 19:19:11.924 | INFO     | ws_session:on_close:57 - request_id: fc396e24-4054-434c-a4f1-f491171b86ac, on_close
2025-12-22 19:19:12.768 | INFO     | ws_session:open:25 - request_id: 4e5dc7ff-92df-4df6-be92-4ac561ff93bd connect success
2025-12-22 19:20:07.979 | ERROR    | exam:process_question:327 - Error processing question 0: '>=' not supported between instances of 'str' and 'int'
2025-12-22 19:20:07.980 | ERROR    | exam:process_question:327 - Error processing question 1: '>=' not supported between instances of 'str' and 'int'
2025-12-22 19:20:07.980 | ERROR    | exam:process_question:327 - Error processing question 2: '>=' not supported between instances of 'str' and 'int'
2025-12-22 19:20:07.980 | ERROR    | exam:process_question:327 - Error processing question 3: '>=' not supported between instances of 'str' and 'int'
2025-12-22 19:20:07.980 | ERROR    | exam:process_question:327 - Error processing question 4: '>=' not supported between instances of 'str' and 'int'
2025-12-22 19:20:07.980 | ERROR    | exam:process_question:327 - Error processing question 5: '>=' not supported between instances of 'str' and 'int'
2025-12-22 19:20:07.981 | ERROR    | exam:process_question:327 - Error processing question 6: '>=' not supported between instances of 'str' and 'int'
2025-12-22 19:20:07.981 | ERROR    | exam:process_question:327 - Error processing question 7: '>=' not supported between instances of 'str' and 'int'
2025-12-22 19:20:07.981 | ERROR    | exam:process_question:327 - Error processing question 8: '>=' not supported between instances of 'str' and 'int'
2025-12-22 19:20:07.981 | ERROR    | exam:process_question:327 - Error processing question 9: '>=' not supported between instances of 'str' and 'int'
2025-12-22 19:38:45.587 | INFO     | ws_session:on_close:57 - request_id: 4e5dc7ff-92df-4df6-be92-4ac561ff93bd, on_close
2025-12-22 19:38:46.367 | INFO     | ws_session:open:25 - request_id: 41a5985e-78a7-4209-a524-1924cc7faeee connect success
2025-12-22 19:39:12.432 | ERROR    | exam:process_question:327 - Error processing question 0: '>=' not supported between instances of 'str' and 'int'
2025-12-22 19:39:12.433 | ERROR    | exam:process_question:327 - Error processing question 1: '>=' not supported between instances of 'str' and 'int'
2025-12-22 19:39:12.433 | ERROR    | exam:process_question:327 - Error processing question 2: '>=' not supported between instances of 'str' and 'int'
2025-12-22 19:39:12.433 | ERROR    | exam:process_question:327 - Error processing question 3: '>=' not supported between instances of 'str' and 'int'
2025-12-22 19:39:12.433 | ERROR    | exam:process_question:327 - Error processing question 4: '>=' not supported between instances of 'str' and 'int'
2025-12-22 19:39:12.433 | ERROR    | exam:process_question:327 - Error processing question 5: '>=' not supported between instances of 'str' and 'int'
2025-12-22 19:39:12.433 | ERROR    | exam:process_question:327 - Error processing question 6: '>=' not supported between instances of 'str' and 'int'
2025-12-22 19:39:12.433 | ERROR    | exam:process_question:327 - Error processing question 7: '>=' not supported between instances of 'str' and 'int'
2025-12-22 19:39:12.433 | ERROR    | exam:process_question:327 - Error processing question 8: '>=' not supported between instances of 'str' and 'int'
2025-12-22 19:39:12.434 | ERROR    | exam:process_question:327 - Error processing question 9: '>=' not supported between instances of 'str' and 'int'
2025-12-22 19:44:47.138 | INFO     | ws_session:on_close:57 - request_id: b56c6884-d8a8-49e2-b9fa-ce3807dc268b, on_close
2025-12-22 19:44:47.163 | INFO     | ws_session:on_close:57 - request_id: 41a5985e-78a7-4209-a524-1924cc7faeee, on_close
2025-12-22 19:44:47.917 | INFO     | ws_session:open:25 - request_id: 0bcb069b-7651-4f48-a67e-61d4a2883437 connect success
2025-12-22 19:44:48.573 | INFO     | ws_session:open:25 - request_id: 1ef2d224-98d6-4f01-a9b6-dde4881ece96 connect success
2025-12-22 19:48:20.280 | INFO     | ws_session:on_close:57 - request_id: 1ef2d224-98d6-4f01-a9b6-dde4881ece96, on_close
2025-12-22 19:48:20.299 | INFO     | ws_session:on_close:57 - request_id: 0bcb069b-7651-4f48-a67e-61d4a2883437, on_close
2025-12-22 19:48:21.263 | INFO     | ws_session:open:25 - request_id: 34c97ec0-ef36-4447-a95e-b607de7da216 connect success
2025-12-22 19:48:21.970 | INFO     | ws_session:open:25 - request_id: d4569a94-bf88-4b1d-bafa-f00385369fd7 connect success
2025-12-22 19:49:46.460 | INFO     | ws_session:on_close:57 - request_id: d4569a94-bf88-4b1d-bafa-f00385369fd7, on_close
2025-12-22 19:49:46.474 | INFO     | ws_session:on_close:57 - request_id: 34c97ec0-ef36-4447-a95e-b607de7da216, on_close
2025-12-22 19:49:47.248 | INFO     | ws_session:open:25 - request_id: b4be927c-d895-4874-9ca7-0159a2089a6c connect success
2025-12-22 19:49:48.032 | INFO     | ws_session:open:25 - request_id: 46e05a37-a760-4410-a0da-0d45b429cbcb connect success
2025-12-22 19:53:00.677 | INFO     | ws_session:on_close:57 - request_id: 46e05a37-a760-4410-a0da-0d45b429cbcb, on_close
2025-12-22 19:53:00.714 | INFO     | ws_session:on_close:57 - request_id: b4be927c-d895-4874-9ca7-0159a2089a6c, on_close
2025-12-22 19:53:01.598 | INFO     | ws_session:open:25 - request_id: b7306e0f-eb53-4eab-ba06-e8db79e5cdd3 connect success
2025-12-22 19:53:02.184 | INFO     | ws_session:open:25 - request_id: 4abc7282-1ad2-481a-a1e4-e5b4c8be6523 connect success
2025-12-22 19:55:19.361 | INFO     | ws_session:on_close:57 - request_id: b7306e0f-eb53-4eab-ba06-e8db79e5cdd3, on_close
2025-12-22 19:55:19.367 | INFO     | ws_session:on_close:57 - request_id: 4abc7282-1ad2-481a-a1e4-e5b4c8be6523, on_close
2025-12-22 19:55:20.122 | INFO     | ws_session:open:25 - request_id: e3a9b6d7-d18e-4e33-9c95-4f4c9944510b connect success
2025-12-22 19:55:20.683 | INFO     | ws_session:open:25 - request_id: eaeb063c-2f57-4764-ad44-7b7e9c52e555 connect success
2025-12-22 19:56:24.021 | INFO     | ws_session:on_close:57 - request_id: eaeb063c-2f57-4764-ad44-7b7e9c52e555, on_close
2025-12-22 19:56:24.025 | INFO     | ws_session:on_close:57 - request_id: e3a9b6d7-d18e-4e33-9c95-4f4c9944510b, on_close
2025-12-22 19:56:24.791 | INFO     | ws_session:open:25 - request_id: 0825c536-dc76-455f-b98b-fb36daadf6d0 connect success
2025-12-22 19:56:25.483 | INFO     | ws_session:open:25 - request_id: 914f08ac-0793-4a81-bc66-339167501882 connect success
2025-12-22 19:58:22.976 | INFO     | ws_session:on_close:57 - request_id: 914f08ac-0793-4a81-bc66-339167501882, on_close
